"Hugo_Symbol","pcon","gini_coeff"
"HOGA1",0.012088763289383,0.798458146751062
"ITIH2",5.84173345349569e-05,0.921778914797906
"C3orf62",0.0882231164939517,0.193166817931128
"HCN4",0.178360655737705,0.589760403530895
"HORMAD1",0.00821138211382114,0.718761726078799
"UBE2H",0.0728095783449212,0.0991253190042505
"CHP1",0.053674566753923,0.217014580715898
"FBXW7",0.054735654314969,0.192546971841913
"MCM8",0.0997884742697518,0.147637424445485
"ANKRD46",0.0785512604770072,0.172900957897803
"ZNF568",0.0889995823528813,0.214010846287838
"CHURC1-FNTB",0.0384864165588616,0.428961723916446
"SARDH",0.0230841977190891,0.788626375957508
"CDK17",0.0637853506174834,0.190438496650325
"COL14A1",0.0396126126558696,0.377891807931133
"C3orf14",0.163291382676693,0.30704273403979
"MFAP3L",0.0362083543530315,0.598701123850156
"FNDC1",0.00250453645376957,0.758069951878296
"C19orf60",0.0895145062539979,0.136877363512849
"DMWD",0.0729733545061746,0.197984284968999
"NBR1",0.0909998721821952,0.0923807200368731
"ZNF596",0.0758075255371324,0.242688016629586
"TTYH3",0.0751838505627255,0.10881599150727
"ZNF391",0.0848854106950018,0.260756175577459
"OTOA",0.067710965133906,0.363159326777316
"C10orf118",0.101480730632973,0.187151907456473
"NFE2L3",0.0424920030800906,0.201124313757377
"RBM14",0.0775171518825939,0.0818629836365794
"C12orf66",0.0670446413827269,0.132184535129859
"SYCN",0.0230485164905132,0.622143423875246
"EXO5",0.0785096748848791,0.113792450811033
"PARP2",0.0623559479733303,0.139965336935853
"ALYREF",0.0850547511429519,0.134780158237229
"C1orf226",0.0673009034613949,0.302927834823305
"OFD1",0.0895664344259596,0.180119318285102
"VPS45",0.0877374778464789,0.123319357164108
"GNL3L",0.0656304805067228,0.192447464786839
"CAND1",0.0806004957470607,0.115626434547359
"TMOD1",0.0397038873555691,0.404294355024112
"PDZD2",0.0332876263514907,0.503732135306357
"ZCCHC9",0.0842749830339244,0.0593941655900982
"UGT2B7",0.000177531677185598,0.883151407134356
"RANBP3L",0.171513186177468,0.55598608814083
"PFDN4",0.0641296721421727,0.175432910133602
"CKMT2",0.0661057528805213,0.420443094335437
"MATN2",0.0854342821819098,0.444484371458359
"BET1L",0.0991168222659058,0.0951562111237161
"CDK7",0.0707329419784228,0.13123291841571
"NHLRC2",0.10194501769656,0.130850084678636
"NDUFS7",0.07424522755035,0.147326279950274
"TMEM91",0.0541565387615417,0.247202882964472
"AL136531.1",0.0902503293807642,0.341795885274146
"C8orf82",0.121707865018287,0.203510221967574
"LMAN1L",0.963788618504298,0.906219439701934
"CTSD",0.0471742240168383,0.276871905837263
"CCDC89",0.0761580473332884,0.456030248491984
"FBXO41",0.126891011666468,0.259442989396614
"SLITRK5",0.134213976000807,0.614448641674618
"STAT5B",0.0725972702261528,0.203234198153683
"ENTPD6",0.145223822149845,0.220243378729369
"TMEM55A",0.0834437228078182,0.244022446769499
"SHF",0.0613600251461331,0.330380836588068
"NFATC2",0.04672988219161,0.215167530530929
"CCDC136",0.185869176694865,0.512663025048346
"CTD-2583A14.10",0.143909037980753,0.208481850010669
"MBD2",0.0551785872598536,0.164723428578447
"C1orf115",0.0938177169964509,0.372200299725681
"LCE2B",0.0155945419103314,0.665617034038087
"MGST2",0.0801806958769314,0.24070850754854
"CLDN12",0.0985824936014108,0.161629091494893
"AK8",0.067086131531188,0.389254920238121
"ERCC1",0.096217729943231,0.106777976728186
"FOXD4L4",0.0649422124380847,0.286355361754371
"DCAF15",0.0667604386039897,0.122825496322749
"TLE2",0.0890375590033929,0.269934629371956
"ORM2",0.0012110004665931,0.922086582523571
"TBKBP1",0.0822834714962071,0.19859467846162
"TTPA",0.000854988137855416,0.898426856969722
"SLC36A4",0.0657380893906313,0.194568169630985
"TMEM120B",0.0559271598972507,0.22970726976424
"MXI1",0.0717857843588569,0.221359172208318
"AURKA",0.0343429626642328,0.300923801857727
"CUL3",0.0733381980596598,0.0916745702403419
"SNX10",0.0221179418939097,0.580008686066474
"MAPK8IP1",0.116141297795584,0.269889147845913
"TMEM82",0,0.897107722646638
"SOX15",0.0579127574424707,0.641681393569148
"ERLEC1",0.128392978089661,0.166881054509326
"LYRM7",0.0791492478105642,0.1106484861146
"RLIM",0.0872178388615259,0.141761451365437
"DNAJC13",0.0742691396767451,0.122632806148031
"SERPIND1",6.35517999423232e-05,0.919032204076149
"TCEB3C",0.0237529691211401,0.618308057737986
"SH3D19",0.0546539931502147,0.206549994051869
"AGAP9",0.0546224283915915,0.306560793360014
"RSPO3",0.0360651951174732,0.578992314844891
"MDM1",0.0762838328580473,0.239058701502482
"FGD2",0.0358837502917013,0.366488707764296
"FGL1",4.67519254914977e-05,0.922671837851847
"RGPD1",0.0355408436594874,0.259657892576728
"GALNT4",0.0576457624434901,0.225339158884475
"FADS1",0.117706638538019,0.302270756239707
"GPKOW",0.0786485383059731,0.0642184469411191
"EIF4A2",0.0792376861495988,0.156535715811474
"RP11-552F3.12",0.0871026894865526,0.347956240988026
"BAG1",0.0750387566647931,0.166170867663668
"BANF2",0,0.923076923076923
"GYPC",0.038681894861624,0.314091411255958
"CCDC81",0.0789421637046874,0.462975077644645
"HN1",0.0556108882907899,0.348186662805527
"LMBR1",0.0889482766569846,0.115878851992982
"PLEC",0.067099820327459,0.24676974866614
"EIF4ENIF1",0.0731455211578913,0.124341513786946
"PSAPL1",0.00174668768372172,0.877459863869782
"GPX3",0.0124656392092296,0.583331201825422
"FAM102B",0.070071380261679,0.291371525821869
"IL12RB2",0.0219917754335777,0.393312153011778
"TCF4",0.0559414283430962,0.267422675831556
"FREM3",0,0.817562184650792
"HIST1H4B",0,0.923076923076923
"IGSF10",0.00183884812307649,0.601030694348727
"FAM132B",0.023826848720912,0.642820062843176
"AC016745.1",0,0.923076923076923
"MARK2",0.0887977188765453,0.227861596636543
"EPHB2",0.0544670863879134,0.42053927189816
"TMC8",0.0391162272302219,0.286186982722215
"EVA1B",0.052329336331733,0.345305283891264
"SCARA5",0.00666412648562104,0.563655663952404
"KSR2",0.0592161145492052,0.600449908058208
"USF1",0.0692028200775251,0.115844003176268
"PRKAG3",0.130097879282219,0.685092232400552
"GPLD1",0.0500151280325531,0.586690276213651
"TPD52",0.159260595624199,0.28290486320949
"LYRM5",0.0729611851188968,0.16831021400239
"BRD3",0.0943038050726292,0.133931976159031
"ANKRA2",0.101446664878485,0.184104472767859
"ACO2",0.0641427494298535,0.217902677720872
"SURF4",0.0951549202946514,0.0979455191596212
"MAML1",0.0748295438655368,0.158482061608163
"RSPH4A",0.0397219954985036,0.473931845898901
"ACAP1",0.0732669949958028,0.177637499026569
"CDH26",0.337120647861002,0.591038783948064
"ANO6",0.0625519623275179,0.251767087774804
"RNF11",0.0773498008168635,0.140003566863004
"RAB36",0.0812344222448028,0.463320303711435
"DCBLD1",0.0426362273871017,0.249230092311359
"SCP2",0.0656968563340729,0.240747081096878
"LIMA1",0.0837740184990245,0.243231795585312
"CBWD7",0.050051807506332,0.281725677039976
"LSM11",0.0932994826702994,0.380102877032112
"PSMB2",0.0728415511788471,0.066078851935492
"CAAP1",0.0713627213034562,0.137894322850862
"SF3A1",0.0801090499620848,0.102606527496712
"ITLN2",0.0229324306385238,0.902069356370432
"LEPR",0.0327667085922191,0.407507400642046
"ZXDC",0.0660810461672993,0.0756035792902061
"KCNRG",0.0753067553597914,0.268924791779751
"MSANTD4",0.0805997094367842,0.173470534510612
"AKR1A1",0.075387792328923,0.165853835692339
"GPR65",0.0407176411648963,0.363802495089298
"LAMTOR2",0.0806208840801781,0.108674606307854
"KIF26A",0.0232504998571837,0.266656622440684
"FOXL1",0.0359978606985642,0.40964457848483
"HAPLN2",0.320043237849748,0.570016853806818
"KDM2B",0.0555300481230426,0.134822483367214
"SUCLG1",0.0600017176847368,0.194719294170016
"SFTA2",0.000247816618626306,0.89883749244821
"TTC31",0.0631672987080567,0.130264111295962
"SERPINB13",0.000599375008549177,0.901690541707404
"ARF5",0.0836947990324765,0.0977938941356005
"IQCD",0.0510355095927025,0.367484646915274
"GTF3C6",0.129554669777606,0.134861932091946
"C10orf90",0.00894169010536921,0.78194740904115
"DENND5B",0.0476240552687769,0.198347746906818
"RTTN",0.0597102480768001,0.141858808438362
"ARFIP1",0.0865378272265236,0.117936186309284
"PRPF31",0.084170761277878,0.0802667076639145
"TTC4",0.0773161480466784,0.0928925093368362
"RP11-500M8.7",0.0653553503480398,0.22902104421726
"MUC4",0.0756764714869456,0.635924758366028
"PEG3",0.0444334767478872,0.409039876288785
"DLK1",0.00947532308750346,0.790507630735726
"CXorf57",0.0284388853073513,0.333231936908589
"MCAM",0.0567534177892867,0.393119254008473
"N4BP2L1",0.052745566547799,0.297403768909087
"CCDC155",0.0490704053642182,0.557944341546902
"GTSF1L",0.0324483775811209,0.841842523258453
"POMK",0.104012981339325,0.248627213764828
"CSTF2T",0.0793621531938428,0.104341605585959
"SLC25A37",0.138603708642561,0.204033073598747
"RPP40",0.0619168845151901,0.177442930354801
"SRSF12",0.128492650827166,0.307212928110409
"DXO",0.0914540026796838,0.152144229187097
"CDH16",5.81432959863054e-05,0.907953178892034
"FAM21C",0.0773229844111933,0.157717007431657
"KMT2A",0.0819098658735884,0.177089899691157
"SLC4A9",0.0072183654149574,0.884585042600189
"SETD9",0.0806940232177872,0.132188101340741
"RPS6KB2",0.0849621658467102,0.215907614667822
"WDR48",0.0806544137654388,0.143818061333988
"TTC9",0.0324094600154179,0.613053808577037
"RALGAPA1",0.0807179215471077,0.142004422054378
"FAM83H",0.0540864597178558,0.508335042538675
"MYO5C",0.100954101076524,0.322683874477365
"CD40LG",0.0347620654741816,0.300045864811305
"TRIM46",0.0776878960154274,0.381877833153848
"FASTKD2",0.0714703544714997,0.0811909512688773
"CPAMD8",0.242740523878123,0.507783421766414
"DUOXA2",0.00998487705606691,0.763036825014757
"RBBP5",0.0840129805463505,0.117986536051129
"ZFPL1",0.101488489457827,0.107114310438849
"SUN2",0.0790250095880438,0.166256040147493
"GGA1",0.078858227964475,0.11641425327568
"OR10AD1",0.0735259011697302,0.372293736342435
"RTEL1",0.0732646048109966,0.180274561635386
"EIF5B",0.0864283093313104,0.163591052339306
"ACAA1",0.0722796314083957,0.423624013179529
"LYPD3",0.0133727688870465,0.831139577411487
"SETMAR",0.108840714860983,0.231749928579616
"KIR2DL1",0,0.90299083986315
"AKR1C2",0.00480923547410477,0.620047893681759
"NFAT5",0.0702818782572259,0.209235026581582
"COBL",0.0748036134976982,0.366383944615389
"PELP1",0.087687689754722,0.128296154435199
"TIMM8A",0.0687861253227541,0.132745515936449
"CREBZF",0.0788593219574726,0.219684629308376
"MRPS10",0.0667835384498122,0.104743279088446
"NUDT15",0.0944003150274997,0.0966081899303428
"SNTB2",0.0851137495331756,0.181743995920673
"MDC1",0.067825388345695,0.182419502865267
"AC124890.1",0.0926595640699834,0.289452117621407
"RBMS1",0.0488668582049156,0.213598487727197
"CETP",0.0130539075247957,0.638809692792413
"CHD4",0.0656039420052936,0.124999058824367
"SENP3",0.0827344012289309,0.0895320942014903
"DDN",0.00984328915106073,0.81622488949876
"MAGEA10",1,0.923076923076923
"SPA17",0.0678145323069355,0.241099146365932
"CTSO",0.0813025300401969,0.19341389248528
"AP1S1",0.0933800736928296,0.1114058549358
"RPS20",0.0781219808702979,0.182931522533881
"KCNH3",0.0879547380217017,0.366397480399721
"PDCD4",0.0755116867312139,0.297336910754424
"HOXC6",0.0162133891213389,0.712477202016951
"PBXIP1",0.0737729864022537,0.216106711622783
"PPCDC",0.0986981969860065,0.0930856862907459
"MRFAP1L1",0.0926068657601078,0.15381431559297
"KYNU",0.00932053863661706,0.548899821910927
"PLAU",0.0480222440697639,0.406562613584914
"GPR146",0.0375717458711763,0.299967520878831
"ZNF208",0.0635346093234379,0.443456466758327
"CLVS1",0.0476222872304238,0.293928943360878
"DCTN6",0.0701136853322254,0.0826813394352843
"MAPK9",0.083738048485225,0.122478724968552
"OR7C1",0.644006227296316,0.860404774260509
"SPATA6",0.0730810528531425,0.218632607524309
"TAB2",0.0802382642898882,0.0984404264358525
"GPR88",0.0213290593021822,0.699897891119689
"NUDT13",0.0648717548867389,0.157690977754575
"TBC1D2",0.0561879051872688,0.392621056873914
"UGGT1",0.0927123120239212,0.0871484831237765
"OXSR1",0.0746284872701812,0.144607497640563
"PMF1-BGLAP",0.111093012966831,0.188900603768768
"PKP4",0.0616964137366921,0.252193364065992
"MORC4",0.0991577262115858,0.142860997961841
"DPP9",0.0613680637010474,0.14142632966556
"UVRAG",0.0678275299640261,0.172424352773976
"HDAC8",0.0886075297076132,0.0809407100335582
"MPV17L2",0.0922624965204597,0.118648691845793
"DPY19L2",0.0794939926062847,0.500168402530926
"C15orf61",0.0812554018773408,0.0801072962516232
"CYSTM1",0.0229143439767958,0.506219121592891
"METTL7A",0.0466409868128142,0.343320289802432
"THUMPD2",0.0821922407570102,0.163022818120942
"DERL3",0.0319907698762324,0.42535384197732
"SHBG",0.00685154170898435,0.860132695157615
"DCPS",0.0600697253087734,0.188637925808517
"RAC3",0.171291772342465,0.280302447936745
"REG1A",0.000405661375257491,0.906236775216875
"SUCLG2",0.0634824703372667,0.245810690688053
"ASPRV1",0.0574123770025209,0.230780177779446
"AQP3",0.039633111728943,0.645232536466867
"DNTTIP2",0.0744309633892588,0.113498350663402
"CKAP2",0.0715536582500154,0.218473709602936
"SLC9B1",0.0980089255063508,0.206435342892604
"CLEC2L",0.00353228874196178,0.479401949377495
"INTS12",0.0878797489499584,0.0831031901326105
"ALDH3B1",0.0198077763644489,0.514660065031596
"BIVM-ERCC5",0.062328625381551,0.379940265125738
"MCM2",0.0904830313832947,0.172002379310368
"SPDYC",0,0.911363288858752
"AEN",0.0824604346977822,0.0880259162519255
"SLC30A4",0.473462717381834,0.475805326445162
"COPS4",0.0825587226114455,0.0996597939283093
"ZNF813",0.207290147064622,0.273593575135191
"USO1",0.0762470926355396,0.105514716656936
"C14orf144",0.0509703979611841,0.527468218901272
"SMIM1",0.125683940652591,0.321440775156482
"TEX37",0,0.923076923076923
"ITM2C",0.085980093620877,0.442882065579758
"CRLF1",0.0270556858712766,0.38808169353862
"CDK16",0.0674390407809571,0.133213955146117
"FOXN1",0.0446041610375574,0.815591628042317
"AC116407.2",0.0469286531858069,0.400522407771549
"ADCY9",0.0376794601943406,0.229396783967266
"MUM1L1",0.045844204248975,0.677739470741707
"SLC25A5",0.0439751731002398,0.256194361814988
"LEMD3",0.0741935880793154,0.0953061310448069
"TOX2",0.0520253210122234,0.450974194946056
"HTR4",0.00451343773507488,0.789483374452259
"GBP5",0.0294085788561525,0.371154679376083
"ZNF675",0.0749687775992405,0.194782290157484
"SMCO3",0.131636437534929,0.501717608713494
"SDHAF2",0.0848887156623316,0.0636286131028427
"SMPD1",0.0986166643542752,0.180496303892871
"RGPD3",0.0904509283819629,0.21917975923281
"SSPN",0.0825304952177057,0.351107383438788
"CCSER2",0.0773473721994556,0.134861076825123
"AGL",0.0800444460374924,0.269237993090461
"GPR1",0.0146701551111942,0.491238158216293
"CCDC42",0.0514316012725345,0.505791663267804
"ANXA4",0.0562378701148214,0.205542460832254
"PRG4",0.000749194088753119,0.871146868962599
"KCNJ8",0.0690773512804977,0.333469011598078
"FAM189B",0.0798649546158955,0.189040645385891
"FBXW11",0.0761382905877409,0.112499002486043
"SHPK",0.0649574621714681,0.174542118348821
"SLC1A6",0.499057492931197,0.700137751033133
"STEAP1B",0.081961507674103,0.35476228084031
"SPDL1",0.0547820675090732,0.172663402973257
"MADCAM1",0.0263040966853284,0.600315813219039
"TPR",0.0739558860575421,0.117040013060547
"LAMTOR5",0.0766675228621448,0.143548735201569
"WBP2NL",0.0931570343700209,0.280995971355398
"MS4A4E",0.0352437223042836,0.394864219975003
"SCO2",0.0499866771855946,0.183097186615454
"GLOD5",0.0300594141857374,0.626602230464953
"ZNF841",0.0999344643751289,0.220376424847574
"BLMH",0.0635254155941733,0.137633987051627
"TTC6",0.353613591123199,0.646697199999394
"RNF146",0.0658269233206189,0.19554878839306
"DSCAML1",0.0248040870107954,0.420188240063873
"CTD-2006C1.10",0,0.923076923076923
"RAC2",0.0410448935001945,0.36342794654155
"BRE",0.0661153147312479,0.163990049548837
"ESYT3",0.0114479921295054,0.622317736820017
"NOTUM",0.0124036450334226,0.683300872778252
"OTUD7B",0.0661043665408691,0.131842649234546
"PCDHGA10",0.1012759899697,0.165352266060133
"ZNF688",0.0843515500205351,0.131575194435728
"PCDHGB2",0.0716435133815632,0.265696151968399
"FIBP",0.0820910607051724,0.085433487597447
"TMEM217",0.0407981800755222,0.28942022329784
"MCTP1",0.039451234502218,0.341276209728064
"ACTR3B",0.0820388101929772,0.123375173940094
"TDRD3",0.0677146375745301,0.102159616870502
"SPTA1",0.0114213197969543,0.440257711831316
"NPTXR",0.153794039705764,0.382087247489451
"METTL9",0.0791947794790529,0.195322193676968
"BX842679.1",0,0.923076923076923
"ITGAV",0.0638661408539731,0.227883261287627
"PTPN9",0.0856205806925129,0.152338511073792
"GPT2",0.0902139855973208,0.535677647399087
"TBXAS1",0.0875926046622781,0.341902178726789
"C1orf216",0.0725379584378671,0.257322966199513
"TUBB4A",0.0227319729766993,0.50495020628069
"CYP4A22",8.77411158494536e-05,0.916598694726792
"PCDH19",0.0200066011628202,0.482195413949546
"ANKMY1",0.0785334843881563,0.152740820842918
"SLC25A22",0.0884629931839642,0.164943956564227
"CLN5",0.0729948457965935,0.276392699658674
"ZNF843",0.0973571503186044,0.272615020343006
"ZNF681",0.088227997723525,0.247201832854204
"LEMD2",0.0779867599222639,0.11298408584546
"FBXW4",0.0899347730198668,0.121411349998511
"M6PR",0.0778010896035956,0.103987894446351
"TRIM38",0.0779712918660287,0.121644755244755
"COL16A1",0.0793889711815404,0.392699896196049
"RAP2A",0.0504639432654716,0.181041263507114
"SCGB2B2",0.0674329501915709,0.277941981390257
"ASPA",0.0529868314573678,0.357985162046075
"GRID2",0.0235533585344577,0.510524079003288
"PCDHB15",0.0494763526141592,0.310544621511653
"AC011897.1",0.091295728960173,0.334151221518315
"GDF7",0.0893316537444778,0.556134070496329
"NAT1",0.086353644949865,0.223122166949891
"AC005481.5",0.101446193109315,0.445178810980598
"CAPRIN2",0.0783329525576193,0.214799733395796
"EIF4G1",0.0747063396885082,0.151770801575761
"SCAF1",0.0887084968615387,0.0913643962958188
"S100B",0.0418570326211277,0.54713562233848
"IQGAP1",0.0571661992978427,0.18051618694079
"HERC6",0.098163948710186,0.249994248938326
"MPRIP",0.0689019258252202,0.149866563199594
"CBX3",0.0685310223098324,0.115253779081928
"GRIN1",0.362108328094498,0.591638054563641
"NODAL",0.0757855822550832,0.267294519115765
"FRMPD2",0.231562111249334,0.583942803242608
"ZRSR1",0.0940275264110442,0.227942771484166
"FAM3C",0.0574651806957984,0.140832462502761
"ERV3-1",0.0734961630337703,0.332509453260069
"SLC35F4",0.398450065799093,0.722867715702926
"TRPA1",0.0158972273066233,0.570916965212267
"HMCN2",0.0408829103888729,0.532203514827025
"EXTL2",0.094413911902223,0.221784302837949
"FGB",4.37721338337121e-06,0.922907264234435
"AHCYL1",0.0686470564512297,0.128420684356498
"CLIC6",0.0684379946856626,0.435667488605922
"MRPS34",0.0929377434548241,0.0859212096156292
"KIAA0232",0.0785161970739802,0.119064344213919
"WISP1",0.0508801406523604,0.476740172139904
"CTNNBIP1",0.0760663649719012,0.413286479108711
"FMO3",0.000844768043631721,0.891844082592638
"TRIM54",0.0713281418991997,0.453584918218273
"HMHA1",0.0506020690377768,0.21121208070613
"PIGT",0.0775865320089928,0.0900559772644138
"SHROOM4",0.0402069588639424,0.402662979121835
"MRPL21",0.0889826890398324,0.088358096529876
"PXK",0.0424599584735363,0.320076163524206
"WBP2",0.091423807652343,0.0755159408565165
"F2RL1",0.0586581102571827,0.437668105369295
"SPATA5",0.0737642505129127,0.138589746301415
"BIN2",0.0350600397614314,0.362855237803946
"SMPD4",0.0791643360277994,0.12970135710769
"SCN7A",0.0647705851653914,0.619713681441372
"AC007461.1",0,0.878265703168427
"AGXT",2.12256726944221e-05,0.922543925719723
"MAPK4",0.131399234755655,0.425813398109615
"ANKRD13C",0.0829111371965699,0.0759171401453136
"AGAP1",0.0620843652917013,0.195057762507062
"EFNA3",0.0621013916440414,0.507166834378397
"RASA1",0.0728266977460509,0.138569120945445
"ZFP2",0.0910558529188185,0.300822442684312
"KCTD6",0.0666794936463116,0.141535186791891
"TSPAN32",0.0407320359134223,0.363535273840223
"LDHD",0.0435674559345407,0.564864265666169
"SLC31A2",0.0479521927452937,0.342279326475506
"FGD1",0.0730115168915616,0.241486821704995
"CCDC124",0.0767854250387591,0.125641698078392
"GNB1",0.0803335186169092,0.100771124506442
"ANK1",0.146775623970607,0.33823056457036
"UFD1L",0.0848862113423349,0.0601643074775007
"GPRASP1",0.0914309997166997,0.396127631263532
"C6orf136",0.0634865645714437,0.188079934115442
"CCDC102A",0.0861359351839859,0.353416866200184
"CNR1",0.0280176306947505,0.527254764094968
"NDUFA4",0.0763475970218418,0.0766849034754786
"AADAT",0.102586461613854,0.39634316817387
"LRP11",0.0995804093299375,0.17534047168362
"FGF20",0.0992375231053604,0.529752594909711
"ARHGEF6",0.0389098638916209,0.401330821214066
"ATP6V0D1",0.0739258856102382,0.136533948563969
"SLC7A14",0.0731917336394948,0.616885984279785
"UCP2",0.0493260570978932,0.286603437704546
"CNN2",0.0665762447872037,0.188773732193134
"FAM126A",0.0441786041818535,0.28698415225074
"RP11-468E2.6",0.0805061434072987,0.429855125618925
"MAP3K19",0.0187214611872146,0.75662100456621
"AC009403.2",0.0672894396671019,0.268500037444525
"CTDSPL",0.0847851619086981,0.177014355982581
"EML6",0.051302977430067,0.434864117140247
"FYB",0.0584086009113739,0.278999209925901
"FBXL17",0.0795089159543127,0.141226102928413
"FOXC1",0.0745264844603966,0.448364248607021
"RP4-576H24.4",0,0.923076923076923
"PPM1H",0.279579410510832,0.475304774175847
"FLT3",0.050734903488578,0.263039598970182
"LSP1",0.021894966377125,0.322482141954636
"NDUFC2-KCTD14",0,0.823727996141789
"PPP1R11",0.080930162563746,0.0859752982954083
"CALCR",0,0.831700749581544
"ELAVL4",0.0415788086452293,0.596204533473906
"CST5",0.0194189961631822,0.813772790516977
"ATP10A",0.0450163601722995,0.495104692358669
"FUCA1",0.0961112652258341,0.221390805623399
"CCDC88C",0.114413729379311,0.280921375615953
"PNMA6B",0,0.923076923076923
"PHOSPHO1",0.0847396226415094,0.22875587808418
"NENF",0.0921197150176643,0.157671009231024
"OTOF",0.0357332624867163,0.40208861276874
"ITPK1",0.0857024640878427,0.211143108805294
"ACAN",0.0371642427400635,0.549667112460234
"CCL17",0.0232440772303211,0.582075795035954
"DOT1L",0.0422835370577994,0.22994507748261
"OR13J1",0.118852459016393,0.532597730138713
"PHF16",0.0845199603836772,0.13387969313654
"TMUB2",0.0922935930830299,0.0948763520241025
"GPR161",0.131801564432628,0.426050262254234
"NIP7",0.0591196260722174,0.116359538042727
"EEF1G",0.0841490964262496,0.18675601537948
"TMEM17",0.0734617110333934,0.22804921465622
"GABRE",0.0477026025957926,0.558086979578238
"UTP3",0.059471896099428,0.0858646306459487
"ZMAT5",0.094890098155117,0.108671706895711
"ZNF597",0.067529022133983,0.188589351226009
"AARS2",0.0941003667061864,0.118015031887955
"DYNC1H1",0.0750352663044623,0.123304867070075
"DHPS",0.0945843815211746,0.0846464128359896
"TMEM241",0.0550165529356125,0.292123713054731
"UBTF",0.0895910407775643,0.12716012624877
"TGFBR1",0.0740076042097772,0.166684270381556
"MRC1",0.00976884894410668,0.672345694074481
"GLT1D1",0.0189531673349079,0.739034415704322
"NOD1",0.0401991561101821,0.279023203976446
"ISM2",0.224768139661757,0.596122371899786
"UBP1",0.0779100913466553,0.137922817864925
"PNPLA8",0.0773302936856786,0.115164969240724
"SP9",0,0.792721257237386
"ZNF239",0.108374130378768,0.316854101837354
"PCDH7",0.100563469666909,0.461331340165337
"STARD6",0,0.863131935881628
"LPL",0.00593481108249199,0.793662709848387
"PSMD10",0.0831559496183317,0.113928409872285
"C3orf18",0.0892375046858503,0.259414756149277
"RAB15",0.0851195091815432,0.19584521651924
"HPD",0.000967837930546524,0.911820004025109
"ARHGAP11A",0.0354041185264559,0.369598497181218
"ZYX",0.0478161837071792,0.309446445750925
"CDC6",0.0576323550063193,0.348395320449807
"BANK1",0.12793420157868,0.494863429805284
"SCAMP1",0.106239850367834,0.174355260564253
"SLC30A8",0.0147327778906726,0.544542228752755
"ACRV1",0.163369637697266,0.333510010771624
"TM2D2",0.0922052889254491,0.123034310823328
"SLC25A26",0.0769158981581247,0.0725586053704559
"ZNF160",0.065890269960101,0.22275662852066
"CSNK1D",0.0901454094562498,0.10818654580227
"UCK1",0.0978128506960197,0.122021919247392
"RAB3GAP1",0.0833073417683079,0.110868166288721
"EHBP1",0.0536488606870417,0.167732434342522
"MANF",0.0920357019606067,0.173815327612043
"MMP25",0.0616713587911162,0.321509549907731
"GNA11",0.0862532813020152,0.185602569180892
"ZNF528",0.104628012055259,0.260947199953032
"CLUH",0.0498056189546746,0.281590920928596
"CTD-2583A14.9",0.20292006928978,0.656730055393753
"C1orf234",0.422018348623853,0.858151023288638
"INTS7",0.0829746860205798,0.102531999867577
"ATG14",0.0772036013046852,0.177668433945335
"CAPZB",0.0970653599859378,0.124310814033742
"GCG",0.0180904166814175,0.901476262965979
"ANAPC10",0.074260748900078,0.119415238581912
"RBM4B",0.0964861460047937,0.202272800476258
"MMP17",0.0274949337490257,0.612723544577013
"AP1G1",0.0736334286419787,0.171805682553867
"ACTR8",0.0763715251763878,0.0907224947017253
"APOC1",0.000709953060630828,0.907553522452255
"SLC25A33",0.0838255413191612,0.16188321794231
"NKX6-3",0.0536779324055666,0.776877198348371
"N4BP1",0.0623351940675947,0.216376314656286
"ZC3HAV1",0.0736710563562592,0.0984809387318841
"DNAJC25-GNG10",0.0686928927066805,0.463436601697805
"SPACA5",0.110186092066601,0.697091840578618
"CCHCR1",0.0962416733029423,0.159287015586043
"FAM180A",0.00944253189458154,0.344886519156777
"UBE4A",0.085221607903562,0.127884106238517
"ZNF106",0.0681338572486537,0.28169777102773
"CALN1",0.0861716123373776,0.750868631441647
"SERPINI2",0.0436718453959833,0.467382749876119
"CBLB",0.059536018572781,0.189667936985703
"CTBP1",0.0924220026357343,0.0875678613427042
"CTD-2014B16.3",0.108139534883721,0.794633273703041
"LRP2",0.000983429880102384,0.795305132695676
"IGF2",0.0110845130743315,0.628151783683414
"RNMTL1",0.0771155699893509,0.0749443369593896
"CD5",0.0482017273589796,0.33384270785603
"PCMTD2",0.0834546507935243,0.166043625954229
"SLC25A18",0.0526544152874072,0.822702553487082
"FAT1",0.0874728791158841,0.261318632630623
"ACBD7",0.0673879587744252,0.272995670094957
"PPP1R12B",0.103524512706192,0.499682690453728
"ALAS2",0.0275120328005229,0.435950762648724
"AP3B1",0.0749350461704168,0.11574906815479
"ANKRD34B",0.0649102710958381,0.880547478485623
"AP3B2",0.124198843207754,0.322674090018158
"ADSL",0.0738287379356095,0.0877984331007133
"TSPAN5",0.0496450272980703,0.287286773064546
"ZMYND12",0.081999713371232,0.337647953727828
"C17orf58",0.0637151389823754,0.28802559174078
"SMARCA5",0.0751310038165053,0.131349446970693
"DUSP5",0.0477687499239416,0.388334168174425
"TMPRSS9",0.0208861994924849,0.611668343368519
"ARHGEF19",0.0809930794198103,0.330417438161247
"STT3A",0.0993787407342788,0.135602379965661
"LGSN",0.0371119514554569,0.833361520196451
"CCBL2",0.0812035511568618,0.109189470578006
"CRISP2",0.208712523675336,0.505595019384459
"SS18",0.0823931005621932,0.10981377676619
