"","Hugo_Symbol","PRAD_Median"
"4925","ZNF843",14.895
"4926","ZNF681",30.23
"4927","LEMD2",925.09
"4928","FBXW4",1392.995
"4929","M6PR",1923.19
"4930","TRIM38",299.25
"4931","COL16A1",1023.095
"4932","RAP2A",147.575
"4933","SCGB2B2",5.895
"4934","ASPA",74.58
"4935","GRID2",0.59
"4936","PCDHB15",32.94
"4937","AC011897.1",36.27
"4938","GDF7",29.28
"4939","NAT1",189.68
"4940","AC005481.5",2.57
"4941","CAPRIN2",224.995
"4942","EIF4G1",4254.195
"4943","SCAF1",869.085
"4944","S100B",230.635
"4945","IQGAP1",2148.87
"4946","HERC6",270.575
"4947","MPRIP",2401.02
"4948","CBX3",1715.21
"4949","GRIN1",51.715
"4950","NODAL",3.2
"4951","FRMPD2",13.52
"4952","ZRSR1",11.34
"4953","FAM3C",805.205
"4954","ERV3-1",187.065
"4955","SLC35F4",25.08
"4956","TRPA1",9.025
"4957","HMCN2",149.655
"4958","EXTL2",284.04
"4959","FGB",0
"4960","AHCYL1",1286.21
"4961","CLIC6",173.86
"4962","CT45A3",0
"4963","MRPS34",2392.67
"4964","KIAA0232",331.01
"4965","WISP1",42.41
"4966","CTNNBIP1",1059.11
"4967","FMO3",14.295
"4968","TRIM54",4.35
"4969","HMHA1",250.605
"4970","PIGT",2032.9
"4971","SHROOM4",46.51
"4972","MRPL21",1883.54
"4973","PXK",279.14
"4974","WBP2",3627.125
"4975","F2RL1",187.065
"4976","SPATA5",35.885
"4977","BIN2",56.315
"4978","SMPD4",769.705
"4979","SCN7A",106.26
"4980","AC007461.1",0
"4981","AGXT",0.72
"4982","MAPK4",117.65
"4983","ANKRD13C",232.13
"4984","AGAP1",158.245
"4985","EFNA3",111.21
"4986","RASA1",364.825
"4987","ZFP2",58.92
"4988","KCTD6",203.365
"4989","TSPAN32",20.345
"4990","LDHD",299.25
"4991","SLC31A2",156.09
"4992","FGD1",105.16
"4993","CCDC124",1998.02
"4994","GNB1",4081.05
"4995","ANK1",44.25
"4996","UFD1L",1545.73
"4997","GPRASP1",297.18
"4998","C6orf136",358.545
"4999","CCDC102A",281.115
"5000","CNR1",17.065
"5001","NDUFA4",3146.52
"5002","AADAT",252.355
"5003","LRP11",703.345
"5004","FGF20",3.455
"5005","ARHGEF6",117.675
"5006","ATP6V0D1",2511.675
"5007","SLC7A14",1.32
"5008","UCP2",906.95
"5009","CNN2",2311.24
"5010","FAM126A",92.7
"5011","RP11-468E2.6",3.455
"5012","MAP3K19",1.08
"5013","AC009403.2",96.685
"5014","CTDSPL",816.465
"5015","EML6",26.375
"5016","FYB",55.495
"5017","FBXL17",262.205
"5018","FOXC1",191.015
"5019","RP4-576H24.4",0
"5020","PPM1H",434.04
"5021","C9orf53",0
"5022","FLT3",6.035
"5023","LSP1",425.11
"5024","NDUFC2-KCTD14",5.57
"5025","PPP1R11",1628.26
"5026","AP001421.1",0
"5027","CALCR",0.75
"5028","ELAVL4",3.35
"5029","CST5",1.795
"5030","ATP10A",58.095
"5031","FUCA1",1628.26
"5032","CCDC88C",403.51
"5033","PNMA6B",0
"5034","DEFB123",0
"5035","PHOSPHO1",14.455
"5036","NENF",2529.15
"5037","OTOF",1.21
"5038","ITPK1",1721.16
"5039","ACAN",8.58
"5040","CCL17",8.03
"5041","DOT1L",118.015
"5042","OR13J1",1.195
"5043","PHF16",105.155
"5044","TMUB2",977.895
"5045","GPR161",175.69
"5046","NIP7",267.73
"5047","EEF1G",50536.895
"5048","TMEM17",62.12
"5049","GABRE",217.295
"5050","UTP3",409.15
"5051","ZMAT5",794.145
"5052","ZNF597",38.535
"5053","AARS2",189.02
"5054","DYNC1H1",3969.235
"5055","DHPS",1923.19
"5056","TMEM241",93.35
"5057","UBTF",1498.22
"5058","TGFBR1",308.76
"5059","MRC1",9.58
"5060","GLT1D1",13.735
"5061","NOD1",81.14
"5062","ISM2",32.705
"5063","UBP1",842.36
"5064","PNPLA8",462.065
"5065","SP9",0
"5066","ZNF239",111.21
"5067","PCDH7",281.09
"5068","STARD6",0.74
"5069","LPL",29.17
"5070","PSMD10",961.095
"5071","C3orf18",251.48
"5072","RAB15",228.955
"5073","HPD",50.485
"5074","ARHGAP11A",20.185
"5075","ZYX",3014.385
"5076","CDC6",30.245
"5077","BANK1",130.6
"5078","SCAMP1",660.7
"5079","SLC30A8",0.945
"5080","ACRV1",1.94
"5081","TM2D2",995.095
"5082","SLC25A26",538.32
"5083","PPIAL4B",0
"5084","ZNF160",303.44
"5085","CSNK1D",2591.27
"5086","UCK1",816.465
"5087","RAB3GAP1",669.985
"5088","EHBP1",417.77
"5089","MANF",2915.735
"5090","MMP25",23.17
"5091","GNA11",1281.735
"5092","ZNF528",343.9
"5093","CLUH",703.345
"5094","CTD-2583A14.9",3.725
"5095","C1orf234",1.46
"5096","INTS7",186.4
"5097","ATG14",206.28
"5098","CAPZB",7485.11
"5099","GCG",2.2
"5100","ANAPC10",346.325
"5101","RBM4B",553.515
"5102","MMP17",44.095
"5103","AP1G1",672.255
"5104","ACTR8",295.11
"5105","APOC1",538.315
"5106","SLC25A33",130.65
"5107","NKX6-3",0.535
"5108","N4BP1",426.57
"5109","ZC3HAV1",313.085
"5110","DNAJC25-GNG10",62.46
"5111","SPACA5",2.545
"5112","CCHCR1",493.56
"5113","FAM180A",6.09
"5114","UBE4A",385.68
"5115","ZNF106",416.38
"5116","CALN1",4.86
"5117","SERPINI2",2.655
"5118","CBLB",208.405
"5119","CTD-2207O23.10",0
"5120","CTBP1",2997.45
"5121","CTD-2014B16.3",1.095
"5122","LRP2",3.23
"5123","IGF2",218.875
"5124","RNMTL1",309.845
"5125","CD5",22.37
"5126","PCMTD2",730.65
"5127","SLC25A18",144.83
"5128","FAT1",1457.26
"5129","ACBD7",6.16
"5130","PPP1R12B",1529.87
"5131","ALAS2",2.195
"5132","AP3B1",710.645
"5133","ANKRD34B",0.565
"5134","AP3B2",78.615
"5135","ADSL",791.35
"5136","TSPAN5",166.73
"5137","ZMYND12",76.98
"5138","C17orf58",267.73
"5139","SMARCA5",507.51
"5140","DUSP5",465.49
"5141","TMPRSS9",1.315
"5142","ARHGEF19",287.01
"5143","STT3A",2946.095
"5144","LGSN",1.585
"5145","CCBL2",523.575
"5146","CRISP2",19.765
"5147","SS18",1012.415
"5148","FBXW5",2061.24
"5149","CDKL1",205.58
"5150","HPR",5.45
"5151","ECD",460.45
"5152","FAM153C",71.505
"5153","SRRM1",1605.985
"5154","SLC5A4",3.655
"5155","NBN",471.775
"5156","AAED1",148.605
"5157","ATP5J2",13681.41
"5158","RSPH3",183.185
"5159","GBP4",195.04
"5160","AVIL",44.64
"5161","KSR1",296.185
"5162","ZBTB26",112.77
"5163","HDGF",3007.875
"5164","KCNG2",1.095
"5165","C3",2910.415
"5166","DLG5",816.855
"5167","ZNF280B",17.32
"5168","MBLAC2",87.34
"5169","RAI1",340.325
"5170","LHFPL3",1.025
"5171","SRSF5",7590.34
"5172","CCKBR",9.375
"5173","ANK2",154.42
"5174","AIFM2",198.47
"5175","HLCS",289.025
"5176","MINA",420.69
"5177","C16orf98",11.295
"5178","SPATA33",122.67
"5179","TMEM44",173.87
"5180","ADH1B",120.525
"5181","PRRT3",99.78
"5182","RHBDF2",153.34
"5183","KCNC2",36.485
"5184","HAS2",18.095
"5185","ADRB3",2.395
"5186","ABCE1",490.25
"5187","RNF13",1605.985
"5188","EQTN",0
"5189","PGLYRP1",1.495
"5190","ALDH3A2",2327.215
"5191","TMEM180",72.265
"5192","METTL14",273.38
"5193","KCNJ5",44.255
"5194","BCL11A",193.015
"5195","SVIL",1691.66
"5196","MKX",204.89
"5197","SNIP1",162.15
"5198","NFX1",476.71
"5199","PTCH1",208.39
"5200","UBXN4",1535.05
"5201","CARD9",39.235
"5202","POU6F2",1.33
"5203","NPAS3",16.45
"5204","SLC2A4",215.77
"5205","CHADL",203.365
"5206","KIF23",24.195
"5207","DACH2",5.82
"5208","KLF4",649.325
"5209","PTPN21",218.03
"5210","PNOC",4.155
"5211","EDN1",147.06
"5212","DIAPH2",134.3
"5213","IGSF5",36.055
"5214","PUM1",830.75
"5215","PLXNB2",4210.15
"5216","PTPRG",167.315
"5217","RP11-863K10.7",4.88
"5218","IRF2",715.595
"5219","AFAP1",211.31
"5220","SUMO1",2730.01
"5221","PARD6G",193.01
"5222","TMEM163",7.665
"5223","RANBP10",232.13
"5224","EMID1",193.695
"5225","EBP",2987.235
"5226","SLC1A2",5.59
"5227","CAB39L",1081.415
"5228","CHCHD6",412
"5229","PNPLA2",2303.615
"5230","FAM149B1",377.745
"5231","PAIP2B",135.715
"5232","AC007952.5",4.88
"5233","TCIRG1",1092.71
"5234","SNX19",710.645
"5235","WDR31",64.805
"5236","GLTP",1088.945
"5237","ITGB8",196.415
"5238","KRT6B",4.295
"5239","TSC2",1304.18
"5240","KIAA1009",108.14
"5241","PVRL3",226.63
"5242","C12orf4",211.31
"5243","CYB5A",3081.82
"5244","SYCP2L",7.815
"5245","SLAMF9",8.415
"5246","EXTL3",253.33
"5247","AMD1",4990.355
"5248","COLEC12",374.385
"5249","CBR4",289.025
"5250","C5orf63",102.615
"5251","THEM4",291.045
"5252","RP11-145E5.5",0
"5253","AIFM1",665.3
"5254","DDTL",86.125
"5255","SDCCAG3",478.375
"5256","VTI1B",1819.395
"5257","FAM57B",2.17
"5258","GPR37",26.28
"5259","STIM2",493.605
"5260","LRAT",26.975
"5261","CCDC61",237.035
"5262","ACVR1",395.18
"5263","TMEM63A",1151.085
"5264","GCNT6",4.275
"5265","KCNJ2",35
"5266","C6orf123",14.89
"5267","ACCS",252.355
"5268","SLC1A7",15.225
"5269","ZNF80",1.39
"5270","ZNF526",118.43
"5271","IFT43",1015.93
"5272","RPS17",11504.21
"5273","VASH1",83.45
"5274","FAM189A1",8.725
"5275","PDS5B",410.59
"5276","WDR43",349.925
"5277","C10orf105",1.775
"5278","SEL1L2",13.725
"5279","RRH",2.58
"5280","NUDC",2224.63
"5281","FGF11",22.18
"5282","AQP4",8.23
"5283","PSMA2",3235.32
"5284","ZNF184",102.255
"5285","C9orf142",1350.205
"5286","FLAD1",591.235
"5287","HPS3",301.33
"5288","CNOT3",825
"5289","UBL3",545.855
"5290","HCFC2",200.565
"5291","NFYB",884.37
"5292","IL9R",1.8
"5293","ZNF747",258.57
"5294","CBWD3",111.63
"5295","NAA11",0
"5296","CDRT4",86.755
"5297","RSRC2",1503.435
"5298","COG7",559.28
"5299","USP47",788.65
"5300","PDK4",1628.61
"5301","ZMYND19",400.715
"5302","POLR2G",2295.49
"5303","CP",338.015
"5304","SRSF1",2392.67
"5305","NME2",161.7
"5306","ZNF668",0
"5307","MYRFL",5.87
"5308","GAP43",7.455
"5309","UBR3",438.59
"5310","CAV2",863.075
"5311","HNRNPUL1",2451.495
"5312","METTL2B",281.095
"5313","ASH2L",629.36
"5314","ABTB2",112.385
"5315","ANKRD30BL",1.215
"5316","DIRAS3",83.455
"5317","CD151",8599.105
"5318","CMTM5",43.67
"5319","TTI1",285.03
"5320","PDZK1",5.94
"5321","SPTLC1",938.015
"5322","SEMA4A",667.7
"5323","FHL5",42.715
"5324","ACBD5",361.07
"5325","C6orf1",783.16
"5326","BRIP1",7.555
"5327","XKR8",147.575
"5328","OR51B4",0.75
"5329","DGKH",30.89
"5330","QRICH2",38.81
"5331","FANCG",248
"5332","SPATA17",57.69
"5333","SOX17",57.73
"5334","FNDC4",376.45
"5335","PMEPA1",4081.05
"5336","RFNG",947.915
"5337","SPRY1",1242.365
"5338","CALU",2295.275
"5339","CD1A",1.585
"5340","PCYT1A",565.14
"5341","TMCO2",0
"5342","NRD1",1662.49
"5343","PDLIM5",1943.265
"5344","TCP11L1",118.44
"5345","NPRL2",542.075
"5346","ORC3",416.32
"5347","DKKL1",9.24
"5348","HSPA6",24.28
"5349","HRCT1",82.895
"5350","UXS1",700.845
"5351","PTPRN",7.55
"5352","SEC14L1",603.795
"5353","TMEM115",1008.9
"5354","EDIL3",147.07
"5355","C17orf80",273.38
"5356","EFNA5",120.1
"5357","APLN",41.22
"5358","NEURL4",339.14
"5359","SPATC1",0.96
"5360","AC018816.3",20.565
"5361","AKIP1",507.46
"5362","AADAC",0
"5363","BATF3",39.505
"5364","C5",67.83
"5365","CSF2RA",37.995
"5366","COX14",2303.12
"5367","MYCBP",538.32
"5368","TTC16",2.355
"5369","RPL39",66220.345
"5370","RAP1B",2047
"5371","FAM194A",2.785
"5372","CATSPERD",0.2
"5373","GIMAP5",385.965
"5374","TGOLN2",1656.745
"5375","LRRC26",730.755
"5376","RHOA",7589.61
"5377","RABEP1",713.18
"5378","PCSK1N",159.905
"5379","RGS16",75.645
"5380","PCBP3",22.755
"5381","RAB41",5.28
"5382","CPN2",0
"5383","HS3ST2",26.475
"5384","P2RX6",27.085
"5385","ZNF677",387.02
"5386","SEPT9",3223.835
"5387","INTS2",90.46
"5388","PDE7B",68.79
"5389","SLCO2B1",146.745
"5390","MKNK2",2865.505
"5391","GRK4",71
"5392","TASP1",178.15
"5393","BMP2",48.565
"5394","MAN2C1",1442.15
"5395","CTIF",402.105
"5396","STX8",1600.28
"5397","LIG4",115.165
"5398","SLC24A5",5.43
"5399","C1orf186",33.325
"5400","PARK7",10404.14
"5401","EIF3C",8509.385
"5402","RP11-80A15.1",5.57
"5403","MDH1B",22.03
"5404","AL354808.2",2
"5405","CCDC179",0
"5406","ERI2",302.43
"5407","AL163636.6",740.9
"5408","ZNF623",164.42
"5409","BSCL2",2460.085
"5410","PRRG1",94.34
"5411","MYO1F",104.055
"5412","MGAT4C",5.145
"5413","KLHL9",447.865
"5414","SCRN2",1107.975
"5415","ALPK2",2.47
"5416","PRKCI",521.76
"5417","CCNB1IP1",881.23
"5418","SERF1A",57.47
"5419","PLAC8",92.7
"5420","AC005841.1",3.32
"5421","ACOT1",182.55
"5422","DIAPH1",647.07
"5423","TNIP3",1.77
"5424","GBP2",1417.49
"5425","MCMBP",573.125
"5426","ZNF236",64.8
"5427","SLC45A2",1.53
"5428","IL36G",0
"5429","DUSP19",41.665
"5430","KCNMB2",15.345
"5431","TMEM74B",15.45
"5432","LY6G5C",169.07
"5433","RPGR",125.685
"5434","RP11-297N6.4",15.385
"5435","FBLN1",4939.885
"5436","FAM46B",247.21
"5437","FNDC5",79.73
"5438","RABAC1",4972.82
"5439","CCDC90B",896.64
"5440","ANGPTL4",363.775
"5441","AC005082.1",0
"5442","ANKRD13B",82.29
"5443","CASP4",918.825
"5444","BACH2",21.47
"5445","CMC2",1551.13
"5446","ELF5",79.17
"5447","NKAIN2",3.145
"5448","PRIMA1",137.14
"5449","GPR113",4.66
"5450","POC1B",201.955
"5451","DCUN1D3",97.025
"5452","LRRC31",11.215
"5453","PAK3",50.805
"5454","DKC1",718.08
"5455","NPL",96.01
"5456","NOTCH2",625.13
"5457","ATP6V1G1",5873.045
"5458","SMIM9",0
"5459","CCDC138",53.005
"5460","CTD-2410N18.5",2.16
"5461","ERH",2701.35
"5462","AIM1L",15.005
"5463","C14orf93",211.31
"5464","AC007405.2",11.82
"5465","BEST2",0
"5466","KLHL10",9.78
"5467","SLC25A1",1844.805
"5468","WDR5",466.88
"5469","C14orf64",25.815
"5470","AC019294.1",2.185
"5471","FOLR1",66.65
"5472","CDC37L1",444.72
"5473","FHL2",2451.67
"5474","CTAGE5",775.05
"5475","FBXO18",1233.75
"5476","ZMYND15",42.715
"5477","HIST2H2BF",198.485
"5478","SMARCA1",822.15
"5479","PSMD14",764.385
"5480","RUNX1",251.53
"5481","ORC1",10.08
"5482","CMPK1",2637.355
"5483","MTFP1",534.595
"5484","RAB6B",98.04
"5485","ACRBP",32.945
"5486","GNAI2",4481.66
"5487","ADAM18",0
"5488","CYP3A7",12.735
"5489","MOGAT2",58.785
"5490","WDSUB1",214.27
"5491","SLC25A53",130.6
"5492","KIF13B",426.57
"5493","STOML3",1.98
"5494","PRKDC",1123.455
"5495","NPIPB4",371.22
"5496","KRR1",573.07
"5497","GPATCH2",157.145
"5498","ELP5",1008.9
"5499","DDAH2",2376.135
"5500","ZBTB18",235.4
"5501","ZNF382",32.13
"5502","PPP1CA",3860.67
"5503","MPHOSPH6",460.45
"5504","RMDN3",735.74
"5505","COL10A1",3.045
"5506","TOR1AIP1",1081.49
"5507","CORT",8.855
"5508","PLP2",2636.6
"5509","PQLC3",565.14
"5510","REEP4",287.01
"5511","CELF5",6.465
"5512","RP11-302B13.5",12.69
"5513","MTTP",4.455
"5514","GLE1",379.04
"5515","C5orf15",1044.52
"5516","ZNF224",229.725
"5517","EEF2",31874.02
"5518","THBS2",94.01
"5519","DPY19L4",297.2
"5520","MTPAP",170.86
"5521","UEVLD",252.355
"5522","TSTD1",5165.635
"5523","TBPL1",777.745
"5524","KCNJ14",13.42
"5525","ULK4",55.505
"5526","CRTC2",733.19
"5527","GNPAT",822.15
"5528","PCM1",1498.365
"5529","CD63",22302.905
"5530","RP11-279O9.4",16.21
"5531","GK5",299.31
"5532","NSG2",0.595
"5533","ALG5",1143.13
"5534","UCHL3",777.745
"5535","SMC2",90.77
"5536","RPA3-AS1",869.085
"5537","PRPF8",4343.81
"5538","SH3BP4",1059.11
"5539","SH3BP5L",377.745
"5540","ADD2",14.43
"5541","ZBBX",1.505
"5542","EIF4E",995.095
"5543","CELSR3",12.545
"5544","C1orf112",65.72
"5545","KIAA1919",30.34
"5546","KLK4",16327.2
"5547","NFKBID",76.98
"5548","TSPYL2",1388.295
"5549","ODAM",48.9
"5550","C19orf73",46.835
"5551","KIAA1549",57.08
"5552","PHKA1",143.51
"5553","GPR153",80.295
"5554","HIST1H2AJ",0
"5555","NEB",44.275
"5556","RCAN3",706.065
"5557","NFASC",207.67
"5558","RPUSD1",320.83
"5559","ZFP82",82.875
"5560","C20orf166",3.275
"5561","CYP2R1",357.295
"5562","ITGB6",180.04
"5563","GDA",0.645
"5564","DBNL",2082.81
"5565","SCHIP1",86.43
"5566","SLC16A10",31.225
"5567","CTU1",38.535
"5568","C10orf91",2.57
"5569","ZNF569",62.12
"5570","GPA33",1.18
"5571","EGFLAM",224.995
"5572","NMNAT3",163.85
"5573","RHPN1",123.505
"5574","SRL",37.455
"5575","MYADML2",1.31
"5576","AC138969.4",1033.76
"5577","CCDC84",271.505
"5578","ADORA2B",55.495
"5579","NKX2-5",0
"5580","ABHD2",1179.525
"5581","DIABLO",1388.2
"5582","CHCHD10",3914.58
"5583","CASC5",5.45
"5584","WDR12",431.035
"5585","TP53I13",788.615
"5586","SNAPC1",171.485
"5587","RBM15",60.19
"5588","RNF175",53.4
"5589","RP11-599B13.6",101.55
"5590","CTAGE9",3.41
"5591","CCNJL",35.76
"5592","RHBDL3",46.51
"5593","LRRC2",11.955
"5594","TNFRSF21",591.925
"5595","SLC3A2",3201.56
"5596","ADAL",127.89
"5597","MEX3B",32.835
"5598","HS6ST3",3.155
"5599","SLC22A3",830.925
"5600","ZBTB7A",354.82
"5601","SEMA3E",75.64
"5602","FAM50A",1739.25
"5603","EMP1",967.86
"5604","ERMAP",245.425
"5605","PIGY",194.365
"5606","PMAIP1",60.835
"5607","CXCL17",314.17
"5608","C2orf43",248
"5609","STK38L",406.665
"5610","FGG",0
"5611","GFER",665.3
"5612","BABAM1",1769.615
"5613","GDAP1L1",3.32
"5614","WLS",2156.295
"5615","ZNF488",12.18
"5616","GPR108",2255.7
"5617","HPSE2",76.45
"5618","SMURF2",299.25
"5619","PRB2",0.58
"5620","HOXA2",11.56
"5621","C6",8.095
"5622","ZNF100",63.45
"5623","KIF7",116.41
"5624","TRAT1",9.2
"5625","C1orf222",5.11
"5626","CLSTN1",3742.05
"5627","STAMBP",825.08
"5628","ROCK1",333.3
"5629","MED14",345.11
"5630","AWAT1",0
"5631","CCDC146",101.925
"5632","ZNF497",42.11
"5633","CDK11A",597.445
"5634","MRPS28",1147.08
"5635","HBB",1139.15
"5636","PRKCQ",19.465
"5637","MIA-RAB4B",0
"5638","PLEKHM2",684.035
"5639","PSD",82.59
"5640","PRKCE",82.29
"5641","SLC2A3",359.79
"5642","GJA3",1.735
"5643","LPAR5",33.665
"5644","BMF",177.15
"5645","CEA",0
"5646","TRAPPC1",3955.48
"5647","PXN",1503.435
"5648","SLC2A8",518.15
"5649","PIP4K2B",597.445
"5650","TRRAP",236.215
"5651","ISM1",23.765
"5652","PAXIP1",146.04
"5653","TBCA",5183.665
"5654","PLCB1",229.72
"5655","AL359736.1",0
"5656","ING2",349.925
"5657","TMEM144",157.135
"5658","LY96",123.08
"5659","EDC4",783.16
"5660","CCDC19",10.275
"5661","AL626787.1",7.6
"5662","CREB3L4",4803.05
"5663","DLL3",1.38
"5664","OSCAR",26.375
"5665","SLCO1A2",3.56
"5666","C9orf66",19.535
"5667","DEFA1B",0
"5668","HSD17B13",107.905
"5669","TUBGCP3",244.57
"5670","FOXQ1",156.725
"5671","TRPT1",1462.365
"5672","TUBA3C",0.17
"5673","PMM2",507.46
"5674","PSMB9",951.13
"5675","CNTNAP2",289.05
"5676","CTRB1",5.845
"5677","RPS19BP1",3113.985
"5678","ORAOV1",373.81
"5679","DPH7",458.98
"5680","CPLX1",62.78
"5681","C6orf52",46.185
"5682","PIAS3",783.2
"5683","LCE1D",0
"5684","C21orf90",2.375
"5685","DSCAM",0.35
"5686","FAM133A",1
"5687","MFN2",1208.34
"5688","EDEM2",593.28
"5689","ZNF358",1692.395
"5690","NSRP1",627.26
"5691","YARS2",306.62
"5692","SHOC2",470.14
"5693","CLDN7",1914.445
"5694","NACA2",3.12
"5695","TDP2",1589.295
"5696","CDCA2",5.615
"5697","SIGLEC7",14.725
"5698","HERC1",772.4
"5699","GPRIN2",55.3
"5700","GRID1",47.67
"5701","TNFRSF4",40.075
"5702","RIMKLA",23
"5703","PPP1CC",1757.385
"5704","KIAA0586",176.91
"5705","GPX2",532.79
"5706","ICOSLG",137.14
"5707","BRMS1",1135.2
"5708","NACAD",78.9
"5709","TGFBR2",884.82
"5710","IL6R",137.62
"5711","SOD2",4083.8
"5712","GORAB",171.45
"5713","ZNF614",203.365
"5714","FKBP6",1.23
"5715","SLC25A29",723.235
"5716","CTD-2132N18.3",0
"5717","ROPN1B",21.24
"5718","FGFR1OP",151.23
"5719","ATP8B3",11.09
"5720","PDCD11",273.38
"5721","CAMK1D",129.69
"5722","CEP70",460.45
"5723","EME1",11.34
"5724","UBA1",3314.495
"5725","RAB31",476.895
"5726","RSPH9",22.18
"5727","FRAT1",120.94
"5728","RP11-463D19.2",0
"5729","AC022400.2",6.525
"5730","EN1",0.375
"5731","AFAP1L1",84.63
"5732","UNC13A",1.8
"5733","DLEU2L",3.47
"5734","FAM208A",603.725
"5735","GOT1",825.08
"5736","GPRC5B",549.735
"5737","TIMM23B",259.475
"5738","SBK2",0
"5739","PRMT6",324.16
"5740","PITX2",13.93
"5741","CA6",0
"5742","TBC1D3C",27.15
"5743","NIPAL3",1503.435
"5744","CDC42SE1",1605.83
"5745","CCL1",0
"5746","FCGR1A",69.28
"5747","LIMD1",222.635
"5748","UBE2E3",1345.51
"5749","POLR2H",1359.61
"5750","C12orf57",10296.7
"5751","GPR182",2.545
"5752","RHOBTB3",589.46
"5753","SLC26A4",70.755
"5754","USP37",68.555
"5755","PPAP2A",8611.5
"5756","SPESP1",75.375
"5757","KLHL25",137.145
"5758","DAD1",5852.195
"5759","KIAA0247",542.075
"5760","TGFB3",1984.12
"5761","IL16",108.14
"5762","PIPOX",85.24
"5763","ZNF207",1877.035
"5764","GLYAT",0
"5765","ERI3",1556.565
"5766","DHRS4-AS1",165.59
"5767","LY9",22.755
"5768","OTUB2",25.63
"5769","ARHGAP8",383.065
"5770","UBXN6",3665.11
"5771","C6orf89",998.61
"5772","DENND4A",159.35
"5773","PIN1",2573.425
"5774","NICN1",346.29
"5775","APLF",30.67
"5776","SPDYA",7.875
"5777","RPS27L",3703.36
"5778","STRN",135.25
"5779","NECAP2",967.76
"5780","IFIT5",212.79
"5781","MIEN1",2216.945
"5782","RPS11",84694.64
"5783","EIF3D",4137.835
"5784","MAP2K1",857.23
"5785","C1QTNF2",41.52
"5786","SMYD5",412
"5787","EXOG",120.945
"5788","SLC35B1",1175.27
"5789","SLC44A4",5329.425
"5790","OSBPL6",65.49
"5791","SPTY2D1",232.945
"5792","NCOA1",391.08
"5793","HHIPL1",39.105
"5794","MYLK2",1.105
"5795","CCDC18",20.86
"5796","SMARCC1",720.58
"5797","OSMR",297.35
"5798","PHACTR1",28.145
"5799","AIM1",651.635
"5800","SNAPIN",1115.69
"5801","TMED5",695.995
"5802","RALGPS1",184.465
"5803","GYLTL1B",658.395
"5804","FBXO33",170.85
"5805","IKBKE",82.29
"5806","RP11-407N17.3",3.725
"5807","TCP11",4.015
"5808","EXOSC10",822.15
"5809","STARD7",1462.3
"5810","NIT1",1073.91
"5811","CTD-3105H18.14",6.86
"5812","MAP2K4",416.32
"5813","PSME2",3969.235
"5814","GPR83",1.23
"5815","LINS",237.88
"5816","RASD1",878.695
"5817","UBE2C",32.82
"5818","TRMT61B",323.03
"5819","ZFX",353.625
"5820","PM20D1",4.225
"5821","ZNF474",3.305
"5822","BRINP1",48.695
"5823","KCNA6",0.43
"5824","DYSF",168.49
"5825","C5orf22",274.325
"5826","NLGN4X",18.435
"5827","BSN",4.88
"5828","PEX11B",878.36
"5829","C1QL3",16.03
"5830","FADS3",292.09
"5831","SLC25A47",0.475
"5832","ODF2",543.97
"5833","ZMYM2",708.195
"5834","MMP1",6.63
"5835","TAS2R50",0
"5836","MFN1",500.475
"5837","FOXRED1",466.895
"5838","PP13439",0.47
"5839","OR56B4",1.16
"5840","RBX1",1299.705
"5841","AC106876.2",0
"5842","TP53TG5",5.915
"5843","DSC2",333.3
"5844","NRN1",144.515
"5845","POLR2J3",1417.385
"5846","PMFBP1",14.45
"5847","OLFM2",392.475
"5848","PCDHGA11",15.68
"5849","DNASE1",349.97
"5850","TOPBP1",212.78
"5851","SRSF11",1896.835
"5852","AC007390.5",1044.52
"5853","IL13RA1",595.7
"5854","RAB2B",441.655
"5855","PTPRA",1212.6
"5856","THBD",148.615
"5857","IMMT",915.525
"5858","CABYR",40.215
"5859","CA1",2.44
"5860","PPIG",875.135
"5861","PTPN4",167.9
"5862","NRSN1",2.195
"5863","RCAN1",425.11
"5864","FITM2",204.815
"5865","CAMTA2",906.03
"5866","DLX5",39.93
"5867","SURF6",527.225
"5868","DCLRE1A",138.105
"5869","COPB1",1739.165
"5870","INTU",74.59
"5871","HOXC10",8.815
"5872","CENPH",101.895
"5873","BTBD6",1208.365
"5874","GIMAP7",206.28
"5875","HMGN2",13078.4
"5876","GNPTAB",713.13
"5877","ASTL",1.98
"5878","RBM14-RBM4",61.035
"5879","SHISA9",56.305
"5880","RNASEH2B",660.75
"5881","SLC39A1",2201.73
"5882","FNDC3A",473.46
"5883","FRMD4A",416.32
"5884","GOLGA8J",1.62
"5885","AL627171.2",1.1
"5886","RUNDC3A",32.015
"5887","LPAR2",505.78
"5888","PPP1R8",730.65
"5889","CHRNA2",718.08
"5890","RHCE",32.59
"5891","TECR",4343.81
"5892","CLIC3",119.26
"5893","ENO2",485.09
"5894","TRIM41",414.885
"5895","KCNC4",80.855
"5896","LRP8",29.395
"5897","ZNF366",19.135
"5898","ATXN2",676.94
"5899","MLLT3",349.925
"5900","MAGEC3",1.13
"5901","KCNA5",4.315
"5902","GVQW1",13.42
"5903","DHRS7C",0
"5904","MYO15A",27.44
"5905","SSBP3",1991
"5906","GDF15",2401.02
"5907","MALSU1",805.205
"5908","HIST1H1C",4053.24
"5909","CCM2L",74.85
"5910","HBS1L",686.4
"5911","HBG2",8.065
"5912","OSGIN2",188.365
"5913","CH25H",79.75
